Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CEF-0085,CARD-0340,Recognizing and rewarding employees for their contributions to sustainability efforts can boost morale and motivation — Efficiency,efficiency,Governance,Efficiency Factors,,Efficiency,,Recognizing and rewarding employees for their should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Staff,Number of sustainability nominations/awards; % workforce participating; quantified,Number of sustainability nominations/awards; % workforce participating; quantified,,,,,Display text has no parseable number; numeric columns left blank.,,percent,awards,Number of sustainability nominations/awards; % workforce participating; quantified,,published_display,,,All,None,,,,CEVID-0240,2,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,Recognizing and rewarding employees for their should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0085,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,86
CEF-0086,CARD-0344,Develop and maintain a Climate Transition Plan. — Efficiency,efficiency,Governance,Efficiency Factors,,Efficiency,,Develop and maintain a Climate Transition Plan sets a clear operating standard: annual Scope 1; 2 and 3 tCO₂e reduction against baseline; % transition-plan actions completed on.,Regulation,annual Scope 1; 2 and 3 tCO₂e reduction against baseline; % transition-plan actions completed on,annual Scope 1; 2 and 3 tCO₂e reduction against baseline; % transition-plan actions completed on,,,1,,Single published figure stored as Value_Base.,,percent,,annual Scope ; and tCO₂e reduction against baseline; % transition plan actions completed on,annual,published_display,annual,,All,None,,,,CEVID-0242,2,On-time delivery % = actions completed by due date ÷ actions due × 100; track overdue actions and cycle time.,Develop and maintain a Climate Transition Plan sets a clear operating standard: annual Scope 1; 2 and 3 tCO₂e reduction against baseline; % transition-plan actions completed on.,None,SG-INIT-0086,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,87
CEF-0087,CARD-0348,"Disclose climate-related information using recognised reporting frameworks (e.g. UK SRS, IFRS S2 and TCFD). — Efficiency",efficiency,Governance,Efficiency Factors,,Efficiency,,Disclose climate-related information using recognised reporting frameworks gives management a measurable operating lever: 100% required disclosures covered.,Regulation,100% required disclosures covered,100% required disclosures covered,,,100,,Single published figure stored as Value_Base.,,percent,,% required disclosures covered,,published_display,,,All,None,,,,CEVID-0244,1,Disclosure coverage % = completed required disclosures ÷ applicable disclosures × 100; unresolved-gap rate = open material gaps ÷ identified material gaps × 100.,Disclose climate-related information using recognised reporting frameworks gives management a measurable operating lever: 100% required disclosures covered.,None,SG-INIT-0087,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,88
CEF-0088,CARD-0352,"Ensure compliance with applicable environmental legislation and reporting requirements (e.g. SECR, ESOS, Simpler Recycling, EPR and the Green Claims Code, where applicable). — Efficiency",efficiency,Governance,Efficiency Factors,,Efficiency,,Environmental compliance gives management a clear control: 100% obligation coverage and 0 overdue corrective actions.,Regulation,100% obligations assigned,100% obligations assigned,,,100,,Single published figure stored as Value_Base.,,percent,,% obligations assigned,,published_display,,,All,None,,,,CEVID-0245,1,Coverage % = obligations with owner and evidence ÷ applicable obligations × 100; overdue rate = overdue actions ÷ actions due × 100.,Environmental compliance gives management a clear control: 100% obligation coverage and 0 overdue corrective actions.,None,SG-INIT-0088,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,89
CEF-0089,CARD-0356,Implement an Environmental Management System (e.g. ISO 14001). — Efficiency,efficiency,Governance,Efficiency Factors,,Efficiency,,Implement an Environmental Management System gives management a measurable operating lever: 100% material impacts controlled.,Regulation,100% material impacts controlled,100% material impacts controlled,,,100,,Single published figure stored as Value_Base.,,percent,,% material impacts controlled,,published_display,,,All,None,,,,CEVID-0246,1,Impact coverage % = controlled material impacts ÷ identified material impacts × 100; closure rate = actions closed by due date ÷ actions due × 100.,Implement an Environmental Management System gives management a measurable operating lever: 100% material impacts controlled.,None,SG-INIT-0089,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,90
CEF-0090,CARD-0360,"Pursue recognised sustainability certifications and voluntary commitments (e.g. Green Key, Green Tourism, B Corp, Race to Zero or The Climate Pledge) — Efficiency",efficiency,Governance,Efficiency Factors,,Efficiency,,Pursue recognised sustainability certifications and voluntary commitments gives management a measurable operating lever: 100% priority sites certified.,Regulation,100% priority sites certified,100% priority sites certified,,,100,,Single published figure stored as Value_Base.,,percent,,% priority sites certified,,published_display,,,All,None,,,,CEVID-0247,2,Certification coverage % = certified priority sites ÷ priority sites × 100; closure rate = non-conformities closed by due date ÷ non-conformities due × 100.,Pursue recognised sustainability certifications and voluntary commitments gives management a measurable operating lever: 100% priority sites certified.,None,SG-INIT-0090,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,91
CEF-0091,CARD-0364,Establish a Management Information System to Track Sustainability KPIs Monthly — Efficiency,efficiency,Governance,Efficiency Factors,,Efficiency,,Establish a Management Information System to Track Sustainability KPIs Monthly gives management a measurable operating lever: 12 cycles/year.,Regulation,12 cycles/year,12 cycles/year,,,12,,Single published figure stored as Value_Base.,,,year,cycles/year,annual,published_display,annual,,All,None,,,,CEVID-0222,1,On-time reporting % = reports issued by deadline ÷ 12 × 100; ownership % = KPIs with named owners ÷ total KPIs × 100; variance closure rate = closed material variances ÷ identified variances × 100.,Establish a Management Information System to Track Sustainability KPIs Monthly gives management a measurable operating lever: 12 cycles/year.,None,SG-INIT-0091,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,92
CEF-0092,CARD-0368,Reduce the volume and impact of packaging materials used. — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Reduce the volume and impact of packaging materials used sets a clear operating standard: WRAP reports that the UK Plastics Pact achieved a 20% reduction in greenhouse gas emissions from.,Packaging,WRAP reports that the UK Plastics Pact achieved a 20% reduction in greenhouse gas emissions from,WRAP reports that the UK Plastics Pact achieved a 20% reduction in greenhouse gas emissions from,,,20,,Single published figure stored as Value_Base.,,percent,,WRAP reports that the UK Plastics Pact achieved a % reduction in greenhouse gas emissions from,,published_display,,,All,None,,,,CEVID-0249,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Reduce the volume and impact of packaging materials used sets a clear operating standard: WRAP reports that the UK Plastics Pact achieved a 20% reduction in greenhouse gas emissions from.,None,SG-INIT-0092,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,93
CEF-0093,CARD-0372,Collaborate with suppliers to reduce packaging impacts across the supply chain — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Collaborate with suppliers to reduce packaging impacts should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Packaging,Tesco provides a useful benchmark: its supplier-focused packaging programme removed more than,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Tesco provides a useful benchmark: its supplier focused packaging programme removed more than,,published_display,,,All,None,,,,CEVID-0250,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Collaborate with suppliers to reduce packaging impacts should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0093,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,94
CEF-0094,CARD-0376,Use dispense or refill systems for drinks rather than single-use packaging — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,"Use dispense or refill systems for drinks rather than sets a clear operating standard: EcoPure reports that a site dispensing 100 bottles/day could avoid approximately 36,500.",Packaging,"EcoPure reports that a site dispensing 100 bottles/day could avoid approximately 36,500","EcoPure reports that a site dispensing 100 bottles/day could avoid approximately 36,500",,,100,,Single published figure stored as Value_Base.,,,day,EcoPure reports that a site dispensing bottles/day could avoid approximately,,published_display,,,"All – particularly relevant for hotels, pubs, bars, restaurants, contract caterers and event venues",None,,,,CEVID-0251,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.","Use dispense or refill systems for drinks rather than sets a clear operating standard: EcoPure reports that a site dispensing 100 bottles/day could avoid approximately 36,500.",None,SG-INIT-0094,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,95
CEF-0095,CARD-0380,Undertake life cycle assessment (LCA) of packaging to understand its full environmental impact — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Undertake life cycle assessment (LCA) of packaging to sets a clear operating standard: redesigned packaging reduced assessed environmental impacts by approximately 30% on average; In.,Packaging,redesigned packaging reduced assessed environmental impacts by approximately 30% on average; In,redesigned packaging reduced assessed environmental impacts by approximately 30% on average; In,,,30,,Single published figure stored as Value_Base.,,percent,,redesigned packaging reduced assessed environmental impacts by approximately % on average; In,,published_display,,,All,None,,,,CEVID-0252,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Undertake life cycle assessment (LCA) of packaging to sets a clear operating standard: redesigned packaging reduced assessed environmental impacts by approximately 30% on average; In.,None,SG-INIT-0095,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,96
CEF-0096,CARD-0384,Eliminate single-use plastic items from operations — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Eliminate single-use plastic items from operations sets a clear operating standard: IHG's programme provides a useful scale benchmark of approximately 200 million bathroom.,Packaging,IHG's programme provides a useful scale benchmark of approximately 200 million bathroom,IHG's programme provides a useful scale benchmark of approximately 200 million bathroom,,,200,,Single published figure stored as Value_Base.,,,,IHG's programme provides a useful scale benchmark of approximately million bathroom,,published_display,,,All – guest amenities particularly relevant for hotels and other accommodation providers,None,,,,CEVID-0253,1,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,Eliminate single-use plastic items from operations sets a clear operating standard: IHG's programme provides a useful scale benchmark of approximately 200 million bathroom.,None,SG-INIT-0096,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,97
CEF-0097,CARD-0388,Increase recycled content in packaging materials — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Increase recycled content in packaging materials sets a clear operating standard: UK Plastics Pact members reached 28% average recycled content across plastic packaging in.,Packaging,UK Plastics Pact members reached 28% average recycled content across plastic packaging in,UK Plastics Pact members reached 28% average recycled content across plastic packaging in,,,28,,Single published figure stored as Value_Base.,,percent,,UK Plastics Pact members reached % average recycled content across plastic packaging in,,published_display,,,"All – particularly relevant for breweries, pubs/bars and businesses using high volumes of packaged products",None,,,,CEVID-0254,1,On-time delivery % = actions completed by due date ÷ actions due × 100; track overdue actions and cycle time.,Increase recycled content in packaging materials sets a clear operating standard: UK Plastics Pact members reached 28% average recycled content across plastic packaging in.,None,SG-INIT-0097,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,98
CEF-0098,CARD-0392,Evaluate equipment purchases based on full life-cycle cost and environmental impact — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Evaluate equipment purchases based on full life-cycle cost should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Capital Goods,Reference,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Reference,,published_display,,,"All – particularly relevant for hotels, contract caterers, restaurants and other equipment-intensive operations",None,,,,CEVID-0255,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Evaluate equipment purchases based on full life-cycle cost should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0098,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,99
CEF-0099,CARD-0396,Shift from equipment ownership to service or leasing models — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Shift from equipment ownership to service or leasing sets a clear operating standard: the redesigned lighting fixtures were expected to last 75% longer than conventional fixtures; At.,Capital Goods,the redesigned lighting fixtures were expected to last 75% longer than conventional fixtures; At,the redesigned lighting fixtures were expected to last 75% longer than conventional fixtures; At,,,75,,Single published figure stored as Value_Base.,,percent,,the redesigned lighting fixtures were expected to last % longer than conventional fixtures; At,,published_display,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers and breweries",None,,,,CEVID-0256,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Shift from equipment ownership to service or leasing sets a clear operating standard: the redesigned lighting fixtures were expected to last 75% longer than conventional fixtures; At.,None,SG-INIT-0099,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,100
CEF-0100,CARD-0400,"Prioritise reused, refurbished and responsibly sourced furniture and fittings — Efficiency",efficiency,Supply Chain,Efficiency Factors,,Efficiency,,"Prioritise reused, refurbished and responsibly sourced sets a clear operating standard: Crown Workspace has refurbished/remanufactured more than 125,000 items and diverted over 2,800.",Capital Goods,"Crown Workspace has refurbished/remanufactured more than 125,000 items and diverted over 2,800","Crown Workspace has refurbished/remanufactured more than 125,000 items and diverted over 2,800",,,125000,,Single published figure stored as Value_Base.,,,remanufactured,Crown Workspace has refurbished/remanufactured more than items and diverted over,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars and other businesses undertaking refurbishments or fit-outs",None,,,,CEVID-0257,1,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,"Prioritise reused, refurbished and responsibly sourced sets a clear operating standard: Crown Workspace has refurbished/remanufactured more than 125,000 items and diverted over 2,800.",None,SG-INIT-0100,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,101
CEF-0101,CARD-0404,"Extend equipment life and manage WEEE through repair, refurbishment, reuse and responsible recycling — Efficiency",efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Extend equipment life and manage WEEE through repair should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Capital Goods,"Environment Agency guidance prioritises reuse of whole appliances, followed by reuse of",,,,0,,Single published figure stored as Value_Base.,,,,Environment Agency guidance prioritises reuse of whole appliances followed by reuse of,,published_display,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers, breweries and restaurants",None,,,,CEVID-0258,1,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,Extend equipment life and manage WEEE through repair should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0101,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,102
CEF-0102,CARD-0408,Set responsible sourcing standards for packaging procurement — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Set responsible sourcing standards for packaging should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Procurement,Track % of relevant paper/card packaging that is FSC-certified or from recycled sources,Track % of relevant paper/card packaging that is FSC-certified or from recycled sources,,,,,Display text has no parseable number; numeric columns left blank.,,percent,card,Track % of relevant paper/card packaging that is FSC certified or from recycled sources,,published_display,,,All,None,,,,CEVID-0259,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Set responsible sourcing standards for packaging should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0102,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,103
CEF-0103,CARD-0412,Procure lower-impact staff uniforms and operational textiles — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Procure lower-impact staff uniforms and operational sets a clear operating standard: a British Cycling/Stuff4Life project rebranded just under 200 kg of existing garments; As a.,procurement,a British Cycling/Stuff4Life project rebranded just under 200 kg of existing garments; As a,a British Cycling/Stuff4Life project rebranded just under 200 kg of existing garments; As a,,,4,,Single published figure stored as Value_Base.,,mass_or_carbon,Stuff4Life,a British Cycling/StuffLife project rebranded just under kg of existing garments; As a,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars and contract caterers with high volumes of uniforms, linen and towels",None,,,,CEVID-0260,1,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,Procure lower-impact staff uniforms and operational sets a clear operating standard: a British Cycling/Stuff4Life project rebranded just under 200 kg of existing garments; As a.,None,SG-INIT-0103,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,104
CEF-0104,CARD-0416,Procure environmentally preferable cleaning products — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Procure environmentally preferable cleaning products should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,procurement,"Track chemical consumption per room/cover/m² cleaned, packaging avoided, dilution accuracy and",,,,0,,Single published figure stored as Value_Base.,,,cover,Track chemical consumption per room/cover/m² cleaned packaging avoided dilution accuracy and,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars, contract caterers and other operations with high cleaning-product use",None,,,,CEVID-0261,1,On-time delivery % = actions completed by due date ÷ actions due × 100; track overdue actions and cycle time.,Procure environmentally preferable cleaning products should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0104,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,105
CEF-0105,CARD-0420,Reduce office paper use and office consumables — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Reduce office paper use and office consumables sets a clear operating standard: Leeds City Council reduced its printer fleet by 39% and print volume by 25% in the first year.,procurement,Leeds City Council reduced its printer fleet by 39% and print volume by 25% in the first year,Leeds City Council reduced its printer fleet by 39% and print volume by 25% in the first year,,,39,,Single published figure stored as Value_Base.,,percent,,Leeds City Council reduced its printer fleet by % and print volume by % in the first year,,published_display,year,,All,None,,,,CEVID-0262,1,Waste reduction % = (baseline waste − current waste) ÷ baseline waste × 100; track waste per cover and avoided cost.,Reduce office paper use and office consumables sets a clear operating standard: Leeds City Council reduced its printer fleet by 39% and print volume by 25% in the first year.,None,SG-INIT-0105,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,106
CEF-0106,CARD-0424,Measure and reduce emissions from purchased goods and services — Efficiency,efficiency,Supply Chain,Efficiency Factors,,Efficiency,,Measure and reduce emissions from purchased goods and sets a clear operating standard: The GHG Protocol's Scope 3 guidance provides methods for progressively improving the quality of.,procurement,The GHG Protocol's Scope 3 guidance provides methods for progressively improving the quality of,The GHG Protocol's Scope 3 guidance provides methods for progressively improving the quality of,,,3,,Single published figure stored as Value_Base.,,,,The GHG Protocol's Scope guidance provides methods for progressively improving the quality of,,published_display,,,All,None,,,,CEVID-0263,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Measure and reduce emissions from purchased goods and sets a clear operating standard: The GHG Protocol's Scope 3 guidance provides methods for progressively improving the quality of.,None,SG-INIT-0106,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,107
CEF-0107,CARD-0428,Adopt recognised certifications for key categories — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Adopt recognised certifications for key categories should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Procurement,% of priority-category spend certified; certified product/volume share; number of categories,% of priority-category spend certified; certified product/volume share; number of categories,,,,,Display text has no parseable number; numeric columns left blank.,,percent,volume,% of priority category spend certified; certified product/volume share; number of categories,,published_display,,,All,None,,,,CEVID-0264,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Adopt recognised certifications for key categories should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0107,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,108
CEF-0108,CARD-0432,Set targets to increase local/regional and seasonal sourcing to reduce transport emissions and support UK producers — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Set targets to increase local/regional and seasonal should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Procurement,% relevant spend/volume seasonal or regional; % fresh produce transported by air; food miles,% relevant spend/volume seasonal or regional; % fresh produce transported by air; food miles,,,,,Display text has no parseable number; numeric columns left blank.,,percent,volume,% relevant spend/volume seasonal or regional; % fresh produce transported by air; food miles,,published_display,,,All,None,,,,CEVID-0265,1,"Coverage % = compliant or completed items ÷ eligible items × 100; track volume, quality, exceptions and cycle time.",Set targets to increase local/regional and seasonal should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0108,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,109
CEF-0109,CARD-0436,Pilot new sourcing models with innovative/smaller suppliers to diversify supply and de-risk from commodity volatility — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Pilot new sourcing models with innovative/smaller should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Procurement,# pilots completed; % converted to long-term contracts; £ spend with SMEs/innovative suppliers,# pilots completed; % converted to long-term contracts; £ spend with SMEs/innovative suppliers,,,,,Display text has no parseable number; numeric columns left blank.,GBP,percent,innovative,# pilots completed; % converted to long term contracts; spend with SMEs/innovative suppliers,,published_display,,,All,None,,,,CEVID-0266,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Pilot new sourcing models with innovative/smaller should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0109,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,110
CEF-0110,CARD-0440,Proportion of plant-based dishes on the menu — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Proportion of plant-based dishes on the menu should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Menu Design,% menu items plant-based; plant-based sales share; kgCO₂e/meal; plant-based procurement volume,% menu items plant-based; plant-based sales share; kgCO₂e/meal; plant-based procurement volume,,,,,Display text has no parseable number; numeric columns left blank.,,percent,meal,% menu items plant based; plant based sales share; kgCO₂e/meal; plant based procurement volume,,published_display,,,All,None,,,,CEVID-0267,1,"Uplift % = (post-change share − baseline share) ÷ baseline share × 100; track margin, acceptance and carbon per serving.",Proportion of plant-based dishes on the menu should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0110,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,111
CEF-0111,CARD-0444,Procure items sourced from ingredients grown using regenerative practices — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Procure items sourced from ingredients grown using should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Menu Design,% relevant spend/volume regenerative; tonnes sourced; % recipes/products converted; supplier,% relevant spend/volume regenerative; tonnes sourced; % recipes/products converted; supplier,,,,,Display text has no parseable number; numeric columns left blank.,,percent,volume,% relevant spend/volume regenerative; tonnes sourced; % recipes/products converted; supplier,,published_display,,,All,None,,,,CEVID-0268,1,Supplier coverage % = compliant suppliers or spend ÷ priority suppliers or addressable spend × 100; track response and action closure.,Procure items sourced from ingredients grown using should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0111,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,112
CEF-0112,CARD-0448,Design the menu to highlight and nudge customers toward lower-carbon choices — Efficiency,efficiency,F&B Procurement & Menu design,Efficiency Factors,,Efficiency,,Design the menu to highlight and nudge customers toward should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,Menu Design,Change in lower-carbon dish sales share; conversion/uplift vs baseline; kgCO₂e per,,,,,,Display text has no parseable number; numeric columns left blank.,,mass_or_carbon,uplift,Change in lower carbon dish sales share; conversion/uplift vs baseline; kgCO₂e per,,published_display,,,All,None,,,,CEVID-0269,1,"Uplift % = (post-change share − baseline share) ÷ baseline share × 100; track margin, acceptance and carbon per serving.",Design the menu to highlight and nudge customers toward should be managed on a 0–100% coverage or completion rate with clear ownership and cycle time.,None,SG-INIT-0112,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,113
