Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CPF-0085,CARD-0338,Recognizing and rewarding employees for their contributions to sustainability efforts can boost morale and motivation — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Recognizing and rewarding employees for their contributions to creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Staff,Indirect – Medium–High behavioural enabling potential,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect Medium High behavioural enabling potential,,published_display,,,All,None,,,,CEVID-0240,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Recognizing and rewarding employees for their contributions to creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0085,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,86
CPF-0086,CARD-0342,Develop and maintain a Climate Transition Plan. — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Develop and maintain a Climate Transition Plan creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Regulation,However,,,,,,Display text has no parseable number; numeric columns left blank.,,,,However,,published_display,,,All,None,,,,CEVID-0242,2,Enabled abatement = Σ verified reductions from delivered actions triggered by the initiative; assign zero standalone tCO₂e to governance or reporting.,Develop and maintain a Climate Transition Plan creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0086,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,87
CPF-0087,CARD-0346,"Disclose climate-related information using recognised reporting frameworks (e.g. UK SRS, IFRS S2 and TCFD). — Carbon abatement",carbon,Governance,Carbon Factors,,Carbon abatement,,Disclose climate-related information using recognised reporting frameworks creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Regulation,0 standalone tCO₂e,0 standalone tCO₂e,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e,,published_display,,,All,None,,,,CEVID-0244,1,Enabled abatement = Σ verified reductions from actions disclosed and governed through the framework; credit zero abatement to disclosure alone.,Disclose climate-related information using recognised reporting frameworks creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0087,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,88
CPF-0088,CARD-0350,"Ensure compliance with applicable environmental legislation and reporting requirements (e.g. SECR, ESOS, Simpler Recycling, EPR and the Green Claims Code, where applicable). — Carbon abatement",carbon,Governance,Carbon Factors,,Carbon abatement,,Environmental compliance creates 0 standalone tCO₂e; value comes from verified corrective actions and downstream reductions.,Regulation,0 standalone tCO₂e,0 standalone tCO₂e,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e,,published_display,,,All,None,,,,CEVID-0245,1,Verified abatement = Σ measured reductions from corrective actions; assign zero carbon benefit to the register itself.,Environmental compliance creates 0 standalone tCO₂e; value comes from verified corrective actions and downstream reductions.,None,SG-INIT-0088,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,89
CPF-0089,CARD-0354,Implement an Environmental Management System (e.g. ISO 14001). — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Implement an Environmental Management System creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Regulation,0 standalone tCO₂e,0 standalone tCO₂e,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e,,published_display,,,All,None,,,,CEVID-0246,1,Enabled abatement = Σ verified reductions from EMS objectives and action plans; credit zero abatement to certification alone.,Implement an Environmental Management System creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0089,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,90
CPF-0090,CARD-0358,"Pursue recognised sustainability certifications and voluntary commitments (e.g. Green Key, Green Tourism, B Corp, Race to Zero or The Climate Pledge) — Carbon abatement",carbon,Governance,Carbon Factors,,Carbon abatement,,Pursue recognised sustainability certifications and voluntary commitments creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Regulation,0 standalone tCO₂e,0 standalone tCO₂e,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e,,published_display,,,All,None,,,,CEVID-0247,1,Verified abatement = Σ measured reductions from certified-site actions; assign zero abatement to the certificate itself.,Pursue recognised sustainability certifications and voluntary commitments creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0090,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,91
CPF-0091,CARD-0362,Establish a Management Information System to Track Sustainability KPIs Monthly — Carbon abatement,carbon,Governance,Carbon Factors,,Carbon abatement,,Establish a Management Information System to Track Sustainability KPIs Monthly creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Regulation,0 standalone tCO₂e,0 standalone tCO₂e,,,0,,Single published figure stored as Value_Base.,,mass_or_carbon,,standalone tCO₂e,,published_display,,,All,None,,,,CEVID-0222,1,Enabled abatement = Σ verified corrective-action reductions; assign zero abatement to reporting alone and track monthly actual tCO₂e versus plan.,Establish a Management Information System to Track Sustainability KPIs Monthly creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0091,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,92
CPF-0092,CARD-0366,Reduce the volume and impact of packaging materials used. — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,"Reduce the volume and impact of packaging materials used changes customer emissions: Nestlé reported that reducing total packaging weight by 200,000 tonnes; contributed to a 280,000.",Packaging,"Nestlé reported that reducing total packaging weight by 200,000 tonnes; contributed to a 280,000","Nestlé reported that reducing total packaging weight by 200,000 tonnes; contributed to a 280,000",,,200000,,Single published figure stored as Value_Base.,,,,Nestlé reported that reducing total packaging weight by tonnes; contributed to a,,published_display,,,All,None,,,,CEVID-0249,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.","Reduce the volume and impact of packaging materials used changes customer emissions: Nestlé reported that reducing total packaging weight by 200,000 tonnes; contributed to a 280,000.",None,SG-INIT-0092,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,93
CPF-0093,CARD-0370,Collaborate with suppliers to reduce packaging impacts across the supply chain — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Collaborate with suppliers to reduce packaging impacts has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Packaging,As an industry benchmark,,,,,,Display text has no parseable number; numeric columns left blank.,,,,As an industry benchmark,,published_display,,,All,None,,,,CEVID-0250,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Collaborate with suppliers to reduce packaging impacts has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0093,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,94
CPF-0094,CARD-0374,Use dispense or refill systems for drinks rather than single-use packaging — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Use dispense or refill systems for drinks rather than changes customer emissions: Approximately 0.31–2.47 tCO₂e/year avoided versus single-use plastic; or 2.92–23.37 tCO₂e/year.,Packaging,Approximately 0.31–2.47 tCO₂e/year avoided versus single-use plastic; or 2.92–23.37 tCO₂e/year,Approximately 0.31–2.47 tCO₂e/year avoided versus single-use plastic; or 2.92–23.37 tCO₂e/year,,0.31,,2.47,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,mass_or_carbon,year,Approximately tCO₂e/year avoided versus single use plastic; or tCO₂e/year,annual,published_display,annual,,"All – particularly relevant for hotels, pubs, bars, restaurants, contract caterers and event venues",None,,,,CEVID-0251,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Use dispense or refill systems for drinks rather than changes customer emissions: Approximately 0.31–2.47 tCO₂e/year avoided versus single-use plastic; or 2.92–23.37 tCO₂e/year.,None,SG-INIT-0094,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,95
CPF-0095,CARD-0378,Undertake life cycle assessment (LCA) of packaging to understand its full environmental impact — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Undertake life cycle assessment (LCA) of packaging to understand its creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Packaging,the redesigned packaging achieved a 27% reduction in CO₂ emissions compared with the previous,the redesigned packaging achieved a 27% reduction in CO₂ emissions compared with the previous,,,27,,Single published figure stored as Value_Base.,,percent,,the redesigned packaging achieved a % reduction in CO₂ emissions compared with the previous,,published_display,,,All,None,,,,CEVID-0252,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Undertake life cycle assessment (LCA) of packaging to understand its creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0095,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,96
CPF-0096,CARD-0382,Eliminate single-use plastic items from operations — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,"Eliminate single-use plastic items from operations changes customer emissions: Reusable takeaway packaging scenarios produced reductions ranging from 13% to 75%, depending on.",Packaging,"Reusable takeaway packaging scenarios produced reductions ranging from 13% to 75%, depending on","Reusable takeaway packaging scenarios produced reductions ranging from 13% to 75%, depending on",,,13,,Single published figure stored as Value_Base.,,percent,,Reusable takeaway packaging scenarios produced reductions ranging from % to % depending on,,published_display,,,All – guest amenities particularly relevant for hotels and other accommodation providers,None,,,,CEVID-0253,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.","Eliminate single-use plastic items from operations changes customer emissions: Reusable takeaway packaging scenarios produced reductions ranging from 13% to 75%, depending on.",None,SG-INIT-0096,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,97
CPF-0097,CARD-0386,Increase recycled content in packaging materials — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,"Increase recycled content in packaging materials changes customer emissions: Therefore, increasing recycled content from 0% to 30% could reduce packaging lifecycle emissions.",Packaging,"Therefore, increasing recycled content from 0% to 30% could reduce packaging lifecycle emissions","Therefore, increasing recycled content from 0% to 30% could reduce packaging lifecycle emissions",,,0,,Single published figure stored as Value_Base.,,percent,,Therefore increasing recycled content from % to % could reduce packaging lifecycle emissions,,published_display,,,"All – particularly relevant for breweries, pubs/bars and businesses using high volumes of packaged products",None,,,,CEVID-0254,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.","Increase recycled content in packaging materials changes customer emissions: Therefore, increasing recycled content from 0% to 30% could reduce packaging lifecycle emissions.",None,SG-INIT-0097,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,98
CPF-0098,CARD-0390,Evaluate equipment purchases based on full life-cycle cost and environmental impact — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Evaluate equipment purchases based on full life-cycle cost has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Capital Goods,Potentially significant for energy-intensive equipment,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Potentially significant for energy intensive equipment,,published_display,,,"All – particularly relevant for hotels, contract caterers, restaurants and other equipment-intensive operations",None,,,,CEVID-0255,1,"Avoided tCO₂e = Σ[(baseline energy/material use − post-change use) × lifecycle factor] ÷ 1,000.",Evaluate equipment purchases based on full life-cycle cost has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0098,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,99
CPF-0099,CARD-0394,Shift from equipment ownership to service or leasing models — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Shift from equipment ownership to service or leasing changes customer emissions: the LED system installed through Light as a Service reduced electricity consumption by 50%.,Capital Goods,the LED system installed through Light as a Service reduced electricity consumption by 50%,the LED system installed through Light as a Service reduced electricity consumption by 50%,,,50,,Single published figure stored as Value_Base.,,percent,,the LED system installed through Light as a Service reduced electricity consumption by %,,published_display,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers and breweries",None,,,,CEVID-0256,1,"Avoided tCO₂e = Σ[(baseline energy/material use − post-change use) × lifecycle factor] ÷ 1,000.",Shift from equipment ownership to service or leasing changes customer emissions: the LED system installed through Light as a Service reduced electricity consumption by 50%.,None,SG-INIT-0099,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,100
CPF-0100,CARD-0398,"Prioritise reused, refurbished and responsibly sourced furniture and fittings — Carbon abatement",carbon,Supply Chain,Carbon Factors,,Carbon abatement,,"Prioritise reused, refurbished and responsibly sourced changes customer emissions: More than 7,100 tCO₂e was avoided through the reuse/refurbishment of more than 125,000 furniture.",Capital Goods,"More than 7,100 tCO₂e was avoided through the reuse/refurbishment of more than 125,000 furniture","More than 7,100 tCO₂e was avoided through the reuse/refurbishment of more than 125,000 furniture",,,7100,,Single published figure stored as Value_Base.,,mass_or_carbon,refurbishment,More than tCO₂e was avoided through the reuse/refurbishment of more than furniture,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars and other businesses undertaking refurbishments or fit-outs",None,,,,CEVID-0257,1,"Avoided tCO₂e = Σ[(baseline energy/material use − post-change use) × lifecycle factor] ÷ 1,000.","Prioritise reused, refurbished and responsibly sourced changes customer emissions: More than 7,100 tCO₂e was avoided through the reuse/refurbishment of more than 125,000 furniture.",None,SG-INIT-0100,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,101
CPF-0101,CARD-0402,"Extend equipment life and manage WEEE through repair, refurbishment, reuse and responsible recycling — Carbon abatement",carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Extend equipment life and manage WEEE through repair changes customer emissions: Approximately 44% lower carbon emissions for refurbished/remanufactured ICT devices compared.,Capital Goods,Approximately 44% lower carbon emissions for refurbished/remanufactured ICT devices compared,Approximately 44% lower carbon emissions for refurbished/remanufactured ICT devices compared,,,44,,Single published figure stored as Value_Base.,,percent,remanufactured,Approximately % lower carbon emissions for refurbished/remanufactured ICT devices compared,,published_display,,,"All – particularly relevant for equipment-intensive operations such as hotels, contract caterers, breweries and restaurants",None,,,,CEVID-0258,1,"Avoided tCO₂e = Σ[(baseline energy/material use − post-change use) × lifecycle factor] ÷ 1,000.",Extend equipment life and manage WEEE through repair changes customer emissions: Approximately 44% lower carbon emissions for refurbished/remanufactured ICT devices compared.,None,SG-INIT-0101,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,102
CPF-0102,CARD-0406,Set responsible sourcing standards for packaging procurement — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Set responsible sourcing standards for packaging has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Procurement,Packaging-specific; no single carbon-abatement factor should be applied,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Packaging specific; no single carbon abatement factor should be applied,,published_display,,,All,None,,,,CEVID-0259,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Set responsible sourcing standards for packaging has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0102,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,103
CPF-0103,CARD-0410,Procure lower-impact staff uniforms and operational textiles — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Procure lower-impact staff uniforms and operational textiles can reduce customer emissions: alongside more than 50% lower energy use.; In the Hilton London Metropole example.,procurement,alongside more than 50% lower energy use.; In the Hilton London Metropole example,alongside more than 50% lower energy use.; In the Hilton London Metropole example,,,50,,Single published figure stored as Value_Base.,,percent,,alongside more than % lower energy use.; In the Hilton London Metropole example,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars and contract caterers with high volumes of uniforms, linen and towels",None,,,,CEVID-0260,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Procure lower-impact staff uniforms and operational textiles can reduce customer emissions: alongside more than 50% lower energy use.; In the Hilton London Metropole example.,None,SG-INIT-0103,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,104
CPF-0104,CARD-0414,Procure environmentally preferable cleaning products — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Procure environmentally preferable cleaning products has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,procurement,Product-specific; no robust universal carbon-abatement factor should be applied,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Product specific; no robust universal carbon abatement factor should be applied,,published_display,,,"All – particularly relevant for hotels, restaurants, pubs/bars, contract caterers and other operations with high cleaning-product use",None,,,,CEVID-0261,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Procure environmentally preferable cleaning products has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0104,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,105
CPF-0105,CARD-0418,Reduce office paper use and office consumables — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Reduce office paper use and office consumables creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,procurement,Site-specific,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Site specific,,published_display,,,All,None,,,,CEVID-0262,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Reduce office paper use and office consumables creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0105,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,106
CPF-0106,CARD-0422,Measure and reduce emissions from purchased goods and services — Carbon abatement,carbon,Supply Chain,Carbon Factors,,Carbon abatement,,Measure and reduce emissions from purchased goods and services creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,procurement,Enabling initiative – carbon reduction depends on actions taken after identifying procurement,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Enabling initiative carbon reduction depends on actions taken after identifying procurement,,published_display,,,All,None,,,,CEVID-0263,1,"Avoided tCO₂e = (baseline material or activity × baseline factor − new activity × new factor) ÷ 1,000.",Measure and reduce emissions from purchased goods and services creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0106,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,107
CPF-0107,CARD-0426,Adopt recognised certifications for key categories — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Adopt recognised certifications for key categories creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Procurement,Not directly quantifiable as a generic tCO2e saving,Not directly quantifiable as a generic tCO2e saving,,,2,,Single published figure stored as Value_Base.,,mass_or_carbon,,Not directly quantifiable as a generic tCOe saving,,published_display,,,All,None,,,,CEVID-0264,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Adopt recognised certifications for key categories creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0107,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,108
CPF-0108,CARD-0430,Set targets to increase local/regional and seasonal sourcing to reduce transport emissions and support UK producers — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Set targets to increase local/regional and seasonal has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Procurement,"Potentially positive, especially when air freight is avoided",,,,0,,Single published figure stored as Value_Base.,,,,Potentially positive especially when air freight is avoided,,published_display,,,All,None,,,,CEVID-0265,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Set targets to increase local/regional and seasonal has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0108,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,109
CPF-0109,CARD-0434,Pilot new sourcing models with innovative/smaller suppliers to diversify supply and de-risk from commodity volatility — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Pilot new sourcing models with innovative/smaller suppliers to diversify creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Procurement,Not inherently a carbon-abatement initiative,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Not inherently a carbon abatement initiative,,published_display,,,All,None,,,,CEVID-0266,1,"Enabled abatement = Σ verified supplier or sourcing reductions delivered; assign zero standalone tCO₂e to measurement, policy or certification alone.",Pilot new sourcing models with innovative/smaller suppliers to diversify creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0109,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,110
CPF-0110,CARD-0438,Proportion of plant-based dishes on the menu — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Proportion of plant-based dishes on the menu has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,Menu Design,High potential where plant-rich dishes displace emissions-intensive animal proteins,,,,,,Display text has no parseable number; numeric columns left blank.,,,,High potential where plant rich dishes displace emissions intensive animal proteins,,published_display,,,All,None,,,,CEVID-0267,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Proportion of plant-based dishes on the menu has 0 generic carbon factor; calculate tCO₂e from verified client activity and lifecycle data.,None,SG-INIT-0110,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,111
CPF-0111,CARD-0442,Procure items sourced from ingredients grown using regenerative practices — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Procure items sourced from ingredients grown using regenerative creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Menu Design,The company does not publish a verified tCO2e saving for the bun sourcing change,The company does not publish a verified tCO2e saving for the bun sourcing change,,,2,,Single published figure stored as Value_Base.,,mass_or_carbon,,The company does not publish a verified tCOe saving for the bun sourcing change,,published_display,,,All,None,,,,CEVID-0268,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Procure items sourced from ingredients grown using regenerative creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0111,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,112
CPF-0112,CARD-0446,Design the menu to highlight and nudge customers toward lower-carbon choices — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Design the menu to highlight and nudge customers toward lower-carbon creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,Menu Design,Indirect but potentially material,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Indirect but potentially material,,published_display,,,All,None,,,,CEVID-0269,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Design the menu to highlight and nudge customers toward lower-carbon creates 0 standalone tCO₂e; customer value comes from verified downstream reductions.,None,SG-INIT-0112,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,113
CPF-0113,CARD-0450,Swap high-impact ingredients for lower-impact equivalents where they don't compromise the dish — Carbon abatement,carbon,F&B Procurement & Menu design,Carbon Factors,,Carbon abatement,,Swap high-impact ingredients for lower-impact equivalents where they can reduce customer emissions: Levy reports 43% lower CO2e per serving for the plant-based panna cotta.,Menu Design,Levy reports 43% lower CO2e per serving for the plant-based panna cotta,Levy reports 43% lower CO2e per serving for the plant-based panna cotta,,,43,,Single published figure stored as Value_Base.,,percent,,Levy reports % lower COe per serving for the plant based panna cotta,,published_display,,,All,None,,,,CEVID-0270,1,"Avoided tCO₂e = annual servings or volume switched × (baseline kgCO₂e/unit − new kgCO₂e/unit) ÷ 1,000.",Swap high-impact ingredients for lower-impact equivalents where they can reduce customer emissions: Levy reports 43% lower CO2e per serving for the plant-based panna cotta.,None,SG-INIT-0113,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,114
