Factor_ID,Card_ID,Factor_Name,Factor_Type,Factor_Family,Factor_Bank,Cost_Category,Outcome_Category,Cost_Boundary,Performance_Boundary,Technology_or_Scope,Published_Display_Value,Primary_Figure,Parallel_Figures,Value_Low,Value_Base,Value_High,Value_Parse_Note,Currency,Numerator_Unit,Denominator_Unit,Unit_Hint,Frequency,Performance_Basis,Time_Basis,Geography,Sector,Sector_Not_Included,Price_Year,Reference_Year,VAT_Basis,Primary_Evidence_ID,Evidence_Link_Count,Derivation_Method,Interface_Language,Applicability_Caveat,Selection_Group_ID,Selection_Rule,Scenario_Availability,Calc_Readiness,Factor_Status,Lifecycle_Status,Access_Classification,Factor_Availability,Version,Last_Reviewed,Source_Workbook,Source_Sheet,Source_Row
CTF-0040,CARD-0159,Set and monitor energy-performance standards for franchisees — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Calculate programme payback as franchise standard-setting and monitoring cost divided by verified annual utility savings across franchise sites.,"Leased, Tenanted & Franchised Sites",,,,,,,Empty published value; numeric columns left blank.,,,,,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels and Experiential Leisure with franchise models",Contract Caterers and organisations without franchise operations.,,,,,0,,Calculate programme payback as franchise standard-setting and monitoring cost divided by verified annual utility savings across franchise sites.,Contract Caterers and organisations without franchise operations.,SG-INIT-0040,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,GAP,1.0,2026-08-18,Consolidate.xlsx,工作表1,41
CTF-0041,CARD-0163,Complete an Energy Health Check — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"The portfolio averaged 2.2 years payback, with >70% below three years; a complete audit needs 12 months of data.",Energy Management,"Average identified-measure payback: 2.2 years
Measures below 3 years: >70%",Average identified-measure payback: 2.2 years,Measures below 3 years: >70%,,2.2,,Single published figure stored as Value_Base.,,percent,,Average identified measure payback: years Measures below years: >%,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0144,1,Average payback = total implementation cost of identified measures ÷ total annual savings,"The portfolio averaged 2.2 years payback, with >70% below three years; a complete audit needs 12 months of data.",None,SG-INIT-0041,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,42
CTF-0042,CARD-0167,Install battery storage (BESS) — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Battery payback is typically 4–10 years versus a 10–15-year life, improving when paired with solar.",Energy Procurement & Renewables,"Payback: 4–10 years; often <7 years with solar
Solar-plus-storage payback: 5–9 years",Payback: 4–10 years; often <7 years with solar,Solar-plus-storage payback: 5–9 years,4,,10,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Payback: years; often < years with solar Solar plus storage payback: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0146,1,Simple payback = installed cost ÷ (bill savings + grid-service revenue − operating cost),"Battery payback is typically 4–10 years versus a 10–15-year life, improving when paired with solar.",None,SG-INIT-0042,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,43
CTF-0043,CARD-0171,Upgrade to LED lighting with optimised design and controls — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"A 1–3-year LED payback sits against a 10–15-year asset life, making it a first-wave retrofit.",Energy Management,Payback: 1–3 years; typically 18–36 months,Payback: 1–3 years; typically 18–36 months,,1,,3,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Payback: years; typically months,,,month,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0150,1,Simple payback = installed cost ÷ (annual electricity saving + annual maintenance saving),"A 1–3-year LED payback sits against a 10–15-year asset life, making it a first-wave retrofit.",None,SG-INIT-0043,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,44
CTF-0044,CARD-0175,Install heat/energy recovery ventilation units — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Payback ranges from 1.1–1.7 years versus electric heat to 3.7–5.6 years versus gas.,Energy Management,"Electric heating displacement: 1.1–1.7 years
Gas displacement: 3.7–5.6 years",Electric heating displacement: 1.1–1.7 years,Gas displacement: 3.7–5.6 years,1.1,,1.7,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Electric heating displacement: years Gas displacement: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0154,1,Simple payback = installed cost ÷ annual avoided fuel cost,Payback ranges from 1.1–1.7 years versus electric heat to 3.7–5.6 years versus gas.,None,SG-INIT-0044,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,45
CTF-0045,CARD-0179,Deploy gas boiler additives — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Supplier evidence suggests 1–18 months payback and 10–15 minutes installation, but independent validation is limited.",Energy Management,"Reported payback: <1 year to 18 months
Installation time: 10–15 minutes/system",Reported payback: <1 year to 18 months,Installation time: 10–15 minutes/system,10,,15,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,system,Reported payback: < year to months Installation time: minutes/system,,,month,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0156,1,Simple payback = additive and dosing cost ÷ verified annual gas-cost saving,"Supplier evidence suggests 1–18 months payback and 10–15 minutes installation, but independent validation is limited.",None,SG-INIT-0045,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,46
CTF-0046,CARD-0183,Install air or ground source heat pumps — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Use a 4–7-year supplier benchmark only as a screen; the real case depends on incremental capex, tariffs and COP.",Energy Procurement & Renewables,Supplier payback benchmark: 4–7 years,Supplier payback benchmark: 4–7 years,,4,,7,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Supplier payback benchmark: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0160,1,Simple payback = incremental installed cost ÷ annual net saving,"Use a 4–7-year supplier benchmark only as a screen; the real case depends on incremental capex, tariffs and COP.",None,SG-INIT-0046,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,47
CTF-0047,CARD-0187,Utilise cellar cooling across estates — ROI,timing,Energy & Buildings,Timing Factors,,ROI,,Cellar controls pay back in under a year to c.14 months; refrigeration heat recovery is closer to three years.,Energy Management,Controls: <1 year typical; approximately 14 months in Greene King rollout,Controls: <1 year typical; approximately 14 months in Greene King rollout,,,1,,Single published figure stored as Value_Base.,,,,Controls: < year typical; approximately months in Greene King rollout,,,month,,Pubs/Bars/Breweries,"Restaurants, QSRs, Hotels, Contract Caterers, Experiential Leisure",,,,CEVID-0161,1,Simple payback = installed cost ÷ (electricity saving + beer-waste saving + maintenance saving),Cellar controls pay back in under a year to c.14 months; refrigeration heat recovery is closer to three years.,"Restaurants, QSRs, Hotels, Contract Caterers, Experiential Leisure",SG-INIT-0047,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,48
CTF-0048,CARD-0191,Replace gas-fired heating and catering equipment with electric alternatives — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Do not assume a payback: inefficient electric replacement can increase annual energy cost at current tariffs.,Energy Management,Public hospitality payback: not disclosed,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Public hospitality payback: not disclosed,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0160,1,Simple payback = incremental installed cost ÷ annual net saving,Do not assume a payback: inefficient electric replacement can increase annual energy cost at current tariffs.,None,SG-INIT-0048,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,49
CTF-0049,CARD-0195,Invest in energy-efficiency and renewables infrastructure — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Prioritise sub-one-year measures first; solar delivery capacity of c.10 sites/month caps rollout near 120 sites/year.,Energy Procurement & Renewables,Low-cost measures: <1-year payback,Low-cost measures: <1-year payback,,,1,,Single published figure stored as Value_Base.,,,,Low cost measures: < year payback,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0160,1,Programme payback = total funded cost ÷ verified annual portfolio benefit,Prioritise sub-one-year measures first; solar delivery capacity of c.10 sites/month caps rollout near 120 sites/year.,None,SG-INIT-0049,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,50
CTF-0050,CARD-0199,"Upgrade building-fabric thermal performance (insulation, glazing, draught-proofing) — ROI",timing,Energy & Buildings,Timing Factors,,ROI,,The 2.55-year benchmark covers a combined retrofit; a fabric-focused UK comparator is 4.4 years.,Energy Management,"Combined fabric, lighting and controls package: 2.55 years","Combined fabric, lighting and controls package: 2.55 years",,,0,,Single published figure stored as Value_Base.,,,,Combined fabric lighting and controls package: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0170,1,Fabric-only payback = fabric-specific installed cost ÷ fabric-attributable annual saving,The 2.55-year benchmark covers a combined retrofit; a fabric-focused UK comparator is 4.4 years.,None,SG-INIT-0050,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,51
CTF-0051,CARD-0203,Install smart sub-metering and a building management system (BMS) — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"BMS and occupancy controls both paid back in c.5.3 years, supported by three years of optimisation.",Energy Management,"BMS programme payback: 5.27 years
Occupancy-control payback: 5.33 years",BMS programme payback: 5.27 years,Occupancy-control payback: 5.33 years,,5.27,,Single published figure stored as Value_Base.,,,,BMS programme payback: years Occupancy control payback: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0171,1,"£116,000 ÷ £22,000/year = 5.27 years; £48,000 ÷ £9,000/year = 5.33 years","BMS and occupancy controls both paid back in c.5.3 years, supported by three years of optimisation.",None,SG-INIT-0051,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,52
CTF-0052,CARD-0207,Install on-site solar PV — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Owned solar pays back in c.5–7 years; third-party finance removes capex but trades away part of the benefit.,Energy Procurement & Renewables,"Owned pub-scale payback: 5–7 years
Hotel-scale payback: approximately 7 years gross",Owned pub-scale payback: 5–7 years,Hotel-scale payback: approximately 7 years gross,5,,7,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Owned pub scale payback: years Hotel scale payback: approximately years gross,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0173,1,Simple payback = installed cost ÷ annual electricity benefit; 1 ÷ 20% = 5 years,Owned solar pays back in c.5–7 years; third-party finance removes capex but trades away part of the benefit.,None,SG-INIT-0052,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,53
CTF-0053,CARD-0211,Install voltage optimisation equipment — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,No reliable hospitality payback exists; savings can fade within c.7 years and are limited near 220–230V.,Energy Management,Public hospitality payback: not disclosed,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Public hospitality payback: not disclosed,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0178,1,Simple payback = installed quote ÷ verified annual bill saving,No reliable hospitality payback exists; savings can fade within c.7 years and are limited near 220–230V.,None,SG-INIT-0053,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,54
CTF-0054,CARD-0215,Procure renewable electricity via PPAs or green tariffs — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"There is no capex payback: the trade-off is price certainty over c.3 years, 5–15 years or 25 years by route.",Energy Procurement & Renewables,Certificated supply partnership: approximately 3 years,Certificated supply partnership: approximately 3 years,,,3,,Single published figure stored as Value_Base.,,,,Certificated supply partnership: approximately years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0166,1,Contract value = avoided spot-market cost ± contract premium over the agreement term,"There is no capex payback: the trade-off is price certainty over c.3 years, 5–15 years or 25 years by route.",None,SG-INIT-0054,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,55
CTF-0055,CARD-0219,Enroll sites in demand-side response and flexibility schemes — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"This is a revenue stream, not a payback: the 2029/30 price is c.5x the near-term 2026/27 price.",Energy Procurement & Renewables,"T-4 revenue rate: £27.10/kW-year
T-1 revenue rate: £5.00/kW-year",T-4 revenue rate: £27.10/kW-year,T-1 revenue rate: £5.00/kW-year,,4,,Single published figure stored as Value_Base.,GBP,money,kW,T revenue rate: /kW year T revenue rate: /kW year,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0184,1,Revenue multiple = £27.10 ÷ £5.00 = 5.42×,"This is a revenue stream, not a payback: the 2029/30 price is c.5x the near-term 2026/27 price.",None,SG-INIT-0055,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,56
CTF-0056,CARD-0223,Run staff energy-engagement programmes — ROI,timing,Energy & Buildings,Timing Factors,,ROI,,"Launch can take weeks with no capex, but only 8 of 48 organisations estimated savings and none verified them.",Energy Management,"Organisations estimating savings: 8 of 48; approximately 17%
Verified savings: none",Organisations estimating savings: 8 of 48; approximately 17%,Verified savings: none,,8,,Single published figure stored as Value_Base.,,percent,,Organisations estimating savings: of ; approximately % Verified savings: none,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0186,1,Evidence rate = 8 ÷ 48 = 16.7%; return = verified annual energy-cost saving ÷ annual programme spend,"Launch can take weeks with no capex, but only 8 of 48 organisations estimated savings and none verified them.",None,SG-INIT-0056,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,57
CTF-0057,CARD-0227,Optimise heating controls — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Payback is specialist cost divided by recurring savings; the cited 2.55 years covers a wider retrofit package.,Energy Management,"Controls-only payback: not publicly disclosed
Combined retrofit package: 2.55 years",Controls-only payback: not publicly disclosed,Combined retrofit package: 2.55 years,,2.55,,Single published figure stored as Value_Base.,,,,Controls only payback: not publicly disclosed Combined retrofit package: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0170,1,Controls-only payback = professional service cost ÷ verified annual heating saving,Payback is specialist cost divided by recurring savings; the cited 2.55 years covers a wider retrofit package.,None,SG-INIT-0057,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,58
CTF-0058,CARD-0231,Improve building EPC ratings to B or above — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"The proposal is EPC B from 2031 for rented buildings >1,000 m² with a 7-year payback test; today the minimum is E.",Energy Management,"Proposed EPC B date: from 2031
Proposed size threshold: >1,000 m²",Proposed EPC B date: from 2031,"Proposed size threshold: >1,000 m²",,2031,,Single published figure stored as Value_Base.,,,,Proposed EPC B date: from Proposed size threshold: > m²,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0195,1,Cost-effective upgrade = measure cost ÷ annual benefit ≤7 years,"The proposal is EPC B from 2031 for rented buildings >1,000 m² with a 7-year payback test; today the minimum is E.",None,SG-INIT-0058,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,59
CTF-0059,CARD-0235,Connect sites to low-carbon heat networks or solar thermal — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Tariffs remain contract-specific; regulation began 27 January 2026, so project payback must be site-led.",Energy Procurement & Renewables,Hospitality payback: not publicly disclosed,,,,,,Display text has no parseable number; numeric columns left blank.,,,,Hospitality payback: not publicly disclosed,,,,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0198,1,Simple payback = connection and system cost ÷ annual net heat-cost saving,"Tariffs remain contract-specific; regulation began 27 January 2026, so project payback must be site-led.",None,SG-INIT-0059,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,60
CTF-0060,CARD-0239,Procure certified green gas or biomethane — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Certificates are recurring opex, not capex; compare cumulative spend with electrification and direct-biogas investment.",Energy Procurement & Renewables,"Capital payback: not applicable
Certificate validity: 3 years",Capital payback: not applicable,Certificate validity: 3 years,,3,,Single published figure stored as Value_Base.,,,,Capital payback: not applicable Certificate validity: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0202,1,Cumulative certificate cost = annual residual gas MWh × certificate price × contract years,"Certificates are recurring opex, not capex; compare cumulative spend with electrification and direct-biogas investment.",None,SG-INIT-0060,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,61
CTF-0061,CARD-0243,Certify sites to ISO 50001 energy management — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,Nine facilities averaged 1.7 years payback including staff time; hospitality should use a more conservative case.,Energy Management,"Average payback: 1.7 years
Sample: 9 certified facilities",Average payback: 1.7 years,Sample: 9 certified facilities,,1.7,,Single published figure stored as Value_Base.,,,,Average payback: years Sample: certified facilities,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0204,1,"Average payback = US$319,000 implementation cost ÷ approximately US$187,647 annual benefit implied by 1.7 years",Nine facilities averaged 1.7 years payback including staff time; hospitality should use a more conservative case.,None,SG-INIT-0061,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,62
CTF-0062,CARD-0247,Install power factor correction — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"Published payback ranges from 20–24 months to 6.4 years, so use each site’s actual reactive and kVA charges.",Energy Management,Published examples: approximately 20 months; 24 months; 6.4 years,Published examples: approximately 20 months; 24 months; 6.4 years,,,20,,Single published figure stored as Value_Base.,,,,Published examples: approximately months; months; years,,,month,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0211,1,"Simple payback = installed quote ÷ annual avoided reactive-energy, kVA and capacity charges","Published payback ranges from 20–24 months to 6.4 years, so use each site’s actual reactive and kVA charges.",None,SG-INIT-0062,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,63
CTF-0063,CARD-0251,Build to BREEAM 'Very Good' or above — Payback,timing,Energy & Buildings,Timing Factors,,Payback,,"At <0.25% uplift, Very Good is near-cost-neutral; associated energy measures can pay back in 2–5 years.",Energy Management,Associated energy-measure payback: 2–5 years,Associated energy-measure payback: 2–5 years,,2,,5,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,Associated energy measure payback: years,,,year,,"Restaurants, QSRs, Pubs/Bars/Breweries, Hotels, Contract Caterers, Experiential Leisure",None,,,,CEVID-0213,1,Simple payback = incremental energy-measure cost ÷ annual operating saving,"At <0.25% uplift, Very Good is near-cost-neutral; associated energy measures can pay back in 2–5 years.",None,SG-INIT-0063,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,64
CTF-0064,CARD-0255,Allocate responsibility at Board level — ROI,timing,Governance,Timing Factors,,ROI,,"Allocate responsibility at Board level has a practical value timeline: 1–2 months to assign responsibilities, update governance structures and establish reporting processes.",General,"1–2 months to assign responsibilities, update governance structures and establish reporting","1–2 months to assign responsibilities, update governance structures and establish reporting",,1,,2,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months to assign responsibilities update governance structures and establish reporting,,,month,,All,None,,,,CEVID-0214,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Allocate responsibility at Board level has a practical value timeline: 1–2 months to assign responsibilities, update governance structures and establish reporting processes.",None,SG-INIT-0064,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,65
CTF-0065,CARD-0259,Appoint a sustainability lead or assign executive responsibility for sustainability — ROI,timing,Governance,Timing Factors,,ROI,,Appoint a sustainability lead or assign executive responsibility for has a practical value timeline: 1–3 months to appoint the role and establish responsibilities.,General,1–3 months to appoint the role and establish responsibilities,1–3 months to appoint the role and establish responsibilities,,1,,3,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months to appoint the role and establish responsibilities,,,month,,All,None,,,,CEVID-0215,2,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Appoint a sustainability lead or assign executive responsibility for has a practical value timeline: 1–3 months to appoint the role and establish responsibilities.,None,SG-INIT-0065,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,66
CTF-0066,CARD-0263,Establish a Sustainability Committee — ROI,timing,Governance,Timing Factors,,ROI,,Establish a Sustainability Committee has a practical value timeline: 1–2 months.,General,1–2 months,1–2 months,,1,,2,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months,,,month,,All,None,,,,CEVID-0217,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Establish a Sustainability Committee has a practical value timeline: 1–2 months.,None,SG-INIT-0066,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,67
CTF-0067,CARD-0267,Link executive remuneration to sustainability and climate performance — ROI,timing,Governance,Timing Factors,,ROI,,"Link executive remuneration to sustainability and climate has a practical value timeline: 2–4 months, usually aligned with annual remuneration/performance review cycles.",General,"2–4 months, usually aligned with annual remuneration/performance review cycles","2–4 months, usually aligned with annual remuneration/performance review cycles",,2,,4,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,performance,months usually aligned with annual remuneration/performance review cycles,annual,,annual,,All,None,,,,CEVID-0218,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Link executive remuneration to sustainability and climate has a practical value timeline: 2–4 months, usually aligned with annual remuneration/performance review cycles.",None,SG-INIT-0067,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,68
CTF-0068,CARD-0271,Engage your shareholders around climate risks and opportunities — ROI,timing,Governance,Timing Factors,,ROI,,Engage your shareholders around climate risks and opportunities has a practical value timeline: 1–3 months to establish a formal engagement approach.,General,1–3 months to establish a formal engagement approach,1–3 months to establish a formal engagement approach,,1,,3,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months to establish a formal engagement approach,,,month,,All,None,,,,CEVID-0219,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Engage your shareholders around climate risks and opportunities has a practical value timeline: 1–3 months to establish a formal engagement approach.,None,SG-INIT-0068,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,69
CTF-0069,CARD-0275,Regularly review sustainability performance at senior management and Board level. — ROI,timing,Governance,Timing Factors,,ROI,,Regularly review sustainability performance at senior management and has a practical value timeline: 1–3 months for an initial KPI and reporting framework.,General,1–3 months for an initial KPI and reporting framework,1–3 months for an initial KPI and reporting framework,,1,,3,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months for an initial KPI and reporting framework,,,month,,All,None,,,,CEVID-0220,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,Regularly review sustainability performance at senior management and has a practical value timeline: 1–3 months for an initial KPI and reporting framework.,None,SG-INIT-0069,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,70
CTF-0070,CARD-0279,Develop a sustainability strategy informed by a double materiality assessment. — ROI,timing,Governance,Timing Factors,,ROI,,"Develop a sustainability strategy informed by a double materiality has a practical value timeline: 2–4 months for assessment, strategy development and approval.",Strategy,"2–4 months for assessment, strategy development and approval","2–4 months for assessment, strategy development and approval",,2,,4,Range taken from the published display string. Value_Base left blank (no midpoint invented).,,,,months for assessment strategy development and approval,,,month,,All,None,,,,CEVID-0221,1,Simple payback (years) = upfront implementation cost ÷ verified annual net saving; lead time = go-live date − approval date.,"Develop a sustainability strategy informed by a double materiality has a practical value timeline: 2–4 months for assessment, strategy development and approval.",None,SG-INIT-0070,ALL_FOUR_SLOTS,DISPLAY_ONLY,display_only,ACTIVE,ACTIVE,PUBLIC,STANDARD,1.0,2026-08-18,Consolidate.xlsx,工作表1,71
